% White,% Black/African American,%65+ Below poverty,Residual
-0.31714456339638,-0.38887206166609156,-0.46533461016367533,0.7523066652506335
-0.31714456339638,0.3966493404591508,0.06686548333510067,-168.5192006849806
-0.2727732160196853,-0.5451747896399918,-0.8171278923069338,38.55426383056994
-0.26907560373829403,-0.7816327627287127,-0.4743549507314512,-25.608223132582815
-0.22470425636159938,-0.689454230846669,0.29237399752949716,49.15000258784513
-0.21730903179881694,0.8334954263349234,0.26531297582616953,-97.32059932590674
-0.20251858267325212,0.42871143850507926,0.31041467866504885,-137.0336444615915
-0.12117111248264513,-0.6293377970105535,-0.7359448271969512,-76.94791240477653
-0.0952878265129066,-0.4049031106890557,-0.46533461016367533,-62.798241877654846
-0.08049737738734176,-0.30470905429552986,-0.5645583564092098,32.64819857763977
-0.06200931598038566,0.6010452155019436,0.2382519541228419,-22.051229585878673
-0.04352125457342954,0.30847857083284813,2.1144827922202207,-58.07133848029366
-0.002847519478126174,-0.817702623030382,-0.8532092545780373,-87.79410470261011
-0.002847519478126174,1.4306520024403373,-0.6457414215191926,-242.72056979351578
0.1265689103705666,-0.47704283129239433,-0.46533461016367533,47.68621354081336
0.15245219634030527,-0.20050723564626302,-0.8351685734424856,-95.08804119103831
0.16354503318447883,-0.05222003218384482,-0.09550064688486488,-108.87289010330407
0.17833548231004395,-0.7575861891942665,-0.8171278923069338,87.00412888558401
0.18203309459143496,0.6050529777576847,0.7163300042149626,204.83761455255092
0.20791638056117362,-0.7736172382172307,-0.8441889140102614,148.23302821058692
0.21161399284256488,-0.8257181475418641,0.12098752674175564,-81.62508516127698
0.24119489109369457,-0.4690273067809122,-0.023337922342657944,-67.95597671815626
0.25228772793786836,-0.7656017137057487,-1.015575384798003,42.214914841934274
0.2707757893448245,-0.6453688460335175,-1.0245957253657787,68.25555893877535
0.28186862618899805,-0.6533843705449998,-0.3300295016470374,-92.27733801645999
0.3077519121587367,-0.817702623030382,-0.05941928461376158,-124.43762409059671
0.3077519121587367,-0.7936560494959359,-0.8081075517391579,53.762722464924195
0.34103042269125766,-0.8217103852861231,0.5990655768338763,-140.54222846531263
0.4001922191935173,-0.8257181475418641,-0.2488464365370545,-171.34868664884516
0.41868028060047335,-0.5612058386629559,0.24727229469061787,-171.4371088391993
0.4223778928818644,-0.5251359783612867,0.9328181778415832,387.0416570595255
0.42607550516325565,-0.3087168165512709,-0.21276507426595115,-14.255094740933497
0.44086595428882047,0.48081234782971255,-0.14060234972374422,26.23143749807404
0.4741444648213417,-0.5331515028727687,-0.9343923196880201,70.21773412397738
0.481539689384124,-0.6573921328007408,-0.16766337142707186,-53.71450006065521
0.48523730166551526,-0.8217103852861231,-1.1418601527468648,26.125935552051033
0.5517943227305572,-0.6333455592662945,0.2292316135550659,-129.25706220172836
0.6109561192328168,-0.689454230846669,-0.6457414215191926,-66.08447215735912
0.6294441806397729,-0.7656017137057487,-0.5014159724347786,153.0545953293467
0.6442346297653377,-0.7175085666368561,-0.2398260959692788,406.0968527322128
0.6627226911722939,0.12412150706876071,-0.5825990375447614,-164.70960383519412
0.6886059771420325,-0.5972756989646253,-0.8351685734424856,-92.78038875401201
0.7366749368001183,-0.6413610837777766,0.2382519541228419,190.40454571676548
0.7477677736442921,-0.801671574007418,-0.6908431243580718,-108.80768762949225
0.7921391210209866,-0.7415551401713024,1.1853877137393074,712.490632891609
0.8365104683976814,-0.805679336263159,-0.7900668706036063,-140.8534280465755
0.8993698771813323,-0.8297259097976051,-0.8983109574169166,146.14295724772438
0.9770197350905477,-0.38486429941035055,0.40061808434280743,-64.01022990165936
1.0287863070300252,-0.8457569588205693,-1.0787177687724339,-31.078850894413353
1.0287863070300252,-0.7495706646827844,-0.4743549507314512,110.70720454294226
1.0324839193114161,-0.5692213631744379,-0.9343923196880201,-85.32514870063055
1.0583672052811548,-0.6814387063351869,-0.38415154505369253,-1414.1362659061172
1.0694600421253284,-0.5050971670825815,-0.8622295951458131,59.160030764126795
1.0916457158136756,-0.6493766082892587,-0.6908431243580718,292.09537659042763
1.0916457158136756,-0.6012834612203662,-0.05941928461376158,20.361717209072562
1.095343328095067,-0.677430944079446,-0.5194566535703304,326.9006223290139
1.1027385526578495,-0.7535784269385255,-0.023337922342657944,-140.3515486741843
1.1064361649392405,-0.7615939514500076,-0.9073312979846924,63.4239541428121
1.1064361649392405,-0.5732291254301791,-0.7088838054936235,-133.9050193088528
1.1840860228484564,-0.5932679367088842,-0.17668371199484784,439.2130987187321
1.2321549825065423,-0.7736172382172307,-0.44729392902812354,297.0722524957932
1.2321549825065423,-0.34478667685294023,-1.1869618555857442,-120.8846597799766
1.243247819350716,-0.7656017137057487,-0.21276507426595115,-389.83131433907215
1.258038268476281,-0.6814387063351869,-0.8892906168491408,80.91525336675015
1.261735880757672,-0.6654076573122227,-0.38415154505369253,-89.44642303503835
1.265433493039063,-0.8297259097976051,-1.0336160659335545,-141.74438918436576
1.2728287176018456,-0.6253300347548124,-0.6908431243580718,457.32332137936737
1.2913167790088016,-0.7896482872401948,-0.8622295951458131,-74.2420670468412
1.3245952895413229,-0.7054852798696332,-0.33904984221481327,-199.56006431556114
1.3504785755110615,-0.6934619931024101,-0.9885143630946752,131.67707123702777
1.3726642491994088,-0.7335396156598204,-1.2230432178568476,339.3693442461091
1.3948499228877558,-0.7054852798696332,-1.1418601527468648,77.06229111822908
1.4133379842947118,-0.7335396156598204,-0.9073312979846924,-136.39879522198942
1.4170355965761035,-0.8337336720533463,1.925055640296928,-95.95963946916308
1.4170355965761035,-0.7696094759614897,-0.9524330008235717,42.69404112184086
1.4540117193900157,-0.6694154195679638,-0.9614533413913476,-167.10848470464504
1.4688021685155803,-0.6293377970105535,-0.7900668706036063,-153.47064442807948
1.4761973930783627,-0.7856405249844538,0.3735570626394798,-42.91380436287038
1.5057782913294924,-0.677430944079446,0.46376046831723844,-153.2362634423564
1.5168711281736666,-0.7215163288925973,-1.0787177687724339,-192.88142602980648
1.531661577299231,-0.7415551401713024,0.2292316135550659,115.20380822724867
1.5575448632689697,-0.7615939514500076,-0.9614533413913476,62.71422261559995
1.5612424755503609,-0.805679336263159,-1.2771652612635027,126.76475400621251
1.579730536957317,-0.6293377970105535,-0.7359448271969512,-14.15441948515034
1.6204042720526206,-0.8217103852861231,0.15706888901285926,37.82824769746878
1.6204042720526206,-0.7816327627287127,-0.7359448271969512,90.26754683217996
1.6499851703037502,-0.7976638117516768,-0.8712499357135891,157.56342557579887
1.7424254773385308,-0.7776250004729717,-0.9885143630946752,422.3211795940693
1.864446682624441,-0.8337336720533463,-1.3583483263734855,96.80131961422443
1.8718419071872237,-0.8257181475418641,-0.7810465300358305,32.37650807745439
1.8718419071872237,-0.813694860774641,-0.22178541483372716,-131.95308078807096
1.9457941528150482,-0.8257181475418641,-0.9885143630946752,97.45113031713237
1.9531893773778306,-0.6854464685909278,0.7253503447827383,-238.25168970205536
1.9679798265033952,-0.8577802455877923,-0.6457414215191926,146.82796006464838
1.9938631124731339,-0.8257181475418641,-1.2771652612635027,-31.660143895552096
